step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
1010,5.686033,294.72,nan,nan,3.276854e-04,50348,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.686033
1020,5.359283,212.57,nan,nan,3.261166e-04,122793,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.359283
1030,5.435123,229.32,nan,nan,3.245354e-04,122814,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.435123
1040,5.945164,381.90,nan,nan,3.229418e-04,122753,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.945164
1050,5.505182,245.96,nan,nan,3.213362e-04,123071,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.505182
1060,5.488074,241.79,nan,nan,3.197187e-04,121191,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.488074
1070,5.561118,260.11,nan,nan,3.180895e-04,122751,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.561118
1080,5.318630,204.10,nan,nan,3.164488e-04,122801,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.318630
1090,5.383645,217.81,nan,nan,3.147968e-04,122898,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.383645
1100,5.256522,191.81,nan,nan,3.131336e-04,122816,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.256522
1110,5.243581,189.35,nan,nan,3.114596e-04,121079,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.243581
1120,5.263389,193.13,nan,nan,3.097747e-04,122677,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.263389
1130,5.177409,177.22,nan,nan,3.080794e-04,123060,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.177409
1140,5.368368,214.51,nan,nan,3.063737e-04,122758,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.368368
1150,5.192780,179.97,nan,nan,3.046579e-04,122800,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.192780
1160,5.519094,249.41,nan,nan,3.029321e-04,121077,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.519094
1170,5.303868,201.11,nan,nan,3.011966e-04,122934,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.303868
1180,5.138144,170.40,nan,nan,2.994516e-04,122640,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.138144
1190,5.292520,198.84,nan,nan,2.976973e-04,122734,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.292520
1200,5.139554,170.64,nan,nan,2.959338e-04,122791,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.139554
1210,5.360248,212.78,nan,nan,2.941614e-04,121079,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.360248
1220,5.350072,210.62,nan,nan,2.923804e-04,122888,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.350072
1230,5.344901,209.54,nan,nan,2.905908e-04,122844,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.344901
1240,5.343362,209.21,nan,nan,2.887929e-04,122788,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.343362
1250,5.079593,160.71,5.325822,205.58,2.869870e-04,122767,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.079593
1260,5.427561,227.59,nan,nan,2.851732e-04,52825,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.427561
1270,5.164619,174.97,nan,nan,2.833518e-04,123021,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.164619
1280,5.225105,185.88,nan,nan,2.815229e-04,122594,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.225105
1290,5.241972,189.04,nan,nan,2.796868e-04,122710,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.241972
1300,5.223786,185.64,nan,nan,2.778437e-04,122552,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.223786
1310,5.182963,178.21,nan,nan,2.759938e-04,120930,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.182963
1320,5.294547,199.25,nan,nan,2.741374e-04,122882,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.294547
1330,5.315524,203.47,nan,nan,2.722746e-04,122778,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.315524
1340,5.181662,177.98,nan,nan,2.704056e-04,122890,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.181662
1350,5.083086,161.27,nan,nan,2.685308e-04,122862,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.083086
1360,5.335485,207.57,nan,nan,2.666502e-04,121077,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.335485
1370,5.298398,200.02,nan,nan,2.647642e-04,122731,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.298398
1380,5.173293,176.50,nan,nan,2.628729e-04,122992,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.173293
1390,5.041074,154.64,nan,nan,2.609766e-04,122815,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.041074
1400,5.140875,170.87,nan,nan,2.590755e-04,122777,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.140875
1410,5.241761,189.00,nan,nan,2.571698e-04,121022,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.241761
1420,5.180512,177.77,nan,nan,2.552597e-04,122758,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.180512
1430,5.257643,192.03,nan,nan,2.533455e-04,122724,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.257643
1440,5.366665,214.15,nan,nan,2.514274e-04,122723,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.366665
1450,5.335143,207.50,nan,nan,2.495055e-04,122806,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.335143
